Loadlevel,Pdg,DG Position,PLoss
0.800000,966.666667,8, 142.496351
0.800000,1020.370370,8, 160.070761
0.800000,1074.074074,8, 178.437470
0.800000,1127.777778,8, 197.567648
0.800000,1181.481481,8, 217.434302
0.800000,1235.185185,8, 238.012107
0.800000,1288.888889,8, 259.277275
0.800000,1342.592593,8, 281.207417
0.800000,1396.296296,8, 303.781437
0.800000,1450.000000,8, 326.979428
0.800000,1503.703704,8, 350.782578
0.800000,1557.407407,8, 375.173087
0.800000,1611.111111,8, 400.134098
0.800000,1664.814815,8, 425.649619
0.800000,1718.518519,8, 451.704470
0.800000,1772.222222,8, 478.284223
0.800000,1825.925926,8, 505.375150
0.800000,1879.629630,8, 532.964177
0.800000,1933.333333,8, 561.038843
0.800000,1987.037037,8, 589.587258
0.800000,2040.740741,8, 618.598068
0.800000,2094.444444,8, 648.060421
0.800000,2148.148148,8, 677.963937
0.800000,53.703704,9, 7.160351
0.800000,107.407407,9, 3.670853
0.800000,161.111111,9, 2.344734
0.800000,214.814815,9, 3.015582
0.800000,268.518519,9, 5.537996
0.800000,322.222222,9, 9.784034
0.800000,375.925926,9, 15.640411
0.800000,429.629630,9, 23.006237
0.800000,483.333333,9, 31.791193
0.800000,537.037037,9, 41.914042
0.800000,590.740741,9, 53.301388
0.800000,644.444444,9, 65.886658
0.800000,698.148148,9, 79.609241
0.800000,751.851852,9, 94.413763
0.800000,805.555556,9, 110.249473
0.800000,859.259259,9, 127.069718
0.800000,912.962963,9, 144.831493
0.800000,966.666667,9, 163.495052
0.800000,1020.370370,9, 183.023571
0.800000,1074.074074,9, 203.382855
0.800000,1127.777778,9, 224.541084
0.800000,1181.481481,9, 246.468583
0.800000,1235.185185,9, 269.137627
0.800000,1288.888889,9, 292.522267
0.800000,1342.592593,9, 316.598171
0.800000,1396.296296,9, 341.342489
0.800000,1450.000000,9, 366.733728
0.800000,1503.703704,9, 392.751640
0.800000,1557.407407,9, 419.377128
0.800000,1611.111111,9, 446.592149
0.800000,1664.814815,9, 474.379642
0.800000,1718.518519,9, 502.723449
0.800000,1772.222222,9, 531.608252
0.800000,1825.925926,9, 561.019512
0.800000,1879.629630,9, 590.943417
0.800000,1933.333333,9, 621.366829
0.800000,1987.037037,9, 652.277240
0.800000,2040.740741,9, 683.662732
0.800000,2094.444444,9, 715.511937
0.800000,2148.148148,9, 747.814002
0.800000,53.703704,10, 7.118879
0.800000,107.407407,10, 3.735648
0.800000,161.111111,10, 2.640236
0.800000,214.814815,10, 3.647542
0.800000,268.518519,10, 6.596998
0.800000,322.222222,10, 11.348228
0.800000,375.925926,10, 17.777660
0.800000,429.629630,10, 25.775821
0.800000,483.333333,10, 35.245182
0.800000,537.037037,10, 46.098401
0.800000,590.740741,10, 58.256889
0.800000,644.444444,10, 71.649623
0.800000,698.148148,10, 86.212164
0.800000,751.851852,10, 101.885828
0.800000,805.555556,10, 118.616988
0.800000,859.259259,10, 136.356484
0.800000,912.962963,10, 155.059117
0.800000,966.666667,10, 174.683212
0.800000,1020.370370,10, 195.190248
0.800000,1074.074074,10, 216.544530
0.800000,1127.777778,10, 238.712906
0.800000,1181.481481,10, 261.664520
0.800000,1235.185185,10, 285.370595
0.800000,1288.888889,10, 309.804244
0.800000,1342.592593,10, 334.940295
0.800000,1396.296296,10, 360.755147
0.800000,1450.000000,10, 387.226630
0.800000,1503.703704,10, 414.333893
0.800000,1557.407407,10, 442.057290
0.800000,1611.111111,10, 470.378289
0.800000,1664.814815,10, 499.279386
0.800000,1718.518519,10, 528.744021
0.800000,1772.222222,10, 558.756517
0.800000,1825.925926,10, 589.302007
0.800000,1879.629630,10, 620.366383
0.800000,1933.333333,10, 651.936241
0.800000,1987.037037,10, 683.998830
0.800000,2040.740741,10, 716.542014
0.800000,2094.444444,10, 749.554226
0.800000,2148.148148,10, 783.024436
0.800000,53.703704,11, 7.152146
0.800000,107.407407,11, 3.914826
0.800000,161.111111,11, 3.059336
0.800000,214.814815,11, 4.385789
0.800000,268.518519,11, 7.721740
0.800000,322.222222,11, 12.917165
0.800000,375.925926,11, 19.840574
0.800000,429.629630,11, 28.375941
0.800000,483.333333,11, 38.420269
0.800000,537.037037,11, 49.881622
0.800000,590.740741,11, 62.677521
0.800000,644.444444,11, 76.733636
0.800000,698.148148,11, 91.982698
0.800000,751.851852,11, 108.363586
0.800000,805.555556,11, 125.820572
0.800000,859.259259,11, 144.302670
0.800000,912.962963,11, 163.763092
0.800000,966.666667,11, 184.158776
0.800000,1020.370370,11, 205.449982
0.800000,1074.074074,11, 227.599943
0.800000,1127.777778,11, 250.574565
0.800000,1181.481481,11, 274.342156
0.800000,1235.185185,11, 298.873200
0.800000,1288.888889,11, 324.140152
0.800000,1342.592593,11, 350.117256
0.800000,1396.296296,11, 376.780389
0.800000,1450.000000,11, 404.106919
0.800000,1503.703704,11, 432.075577
0.800000,1557.407407,11, 460.666346
0.800000,1611.111111,11, 489.860362
0.800000,1664.814815,11, 519.639820
0.800000,1718.518519,11, 549.987895
0.800000,1772.222222,11, 580.888669
0.800000,1825.925926,11, 612.327059
0.800000,1879.629630,11, 644.288765
0.800000,1933.333333,11, 676.760208
0.800000,1987.037037,11, 709.728482
0.800000,2040.740741,11, 743.181312
0.800000,2094.444444,11, 777.107006
0.800000,2148.148148,11, 811.494423
0.900000,53.703704,2, 15.245534
0.900000,107.407407,2, 14.089079
0.900000,161.111111,2, 13.144275
0.900000,214.814815,2, 12.409296
0.900000,268.518519,2, 11.882345
0.900000,322.222222,2, 11.561649
0.900000,375.925926,2, 11.445463
0.900000,429.629630,2, 11.532067
0.900000,483.333333,2, 11.819763
0.900000,537.037037,2, 12.306881
0.900000,590.740741,2, 12.991771
0.900000,644.444444,2, 13.872808
0.900000,698.148148,2, 14.948391
0.900000,751.851852,2, 16.216938
0.900000,805.555556,2, 17.676893
0.900000,859.259259,2, 19.326717
0.900000,912.962963,2, 21.164896
0.900000,966.666667,2, 23.189934
0.900000,1020.370370,2, 25.400357
0.900000,1074.074074,2, 27.794710
0.900000,1127.777778,2, 30.371557
0.900000,1181.481481,2, 33.129481
0.900000,1235.185185,2, 36.067086
0.900000,1288.888889,2, 39.182993
0.900000,1342.592593,2, 42.475839
0.900000,1396.296296,2, 45.944283
0.900000,1450.000000,2, 49.586997
0.900000,1503.703704,2, 53.402674
0.900000,1557.407407,2, 57.390021
0.900000,1611.111111,2, 61.547763
0.900000,1664.814815,2, 65.874640
0.900000,1718.518519,2, 70.369410
0.900000,1772.222222,2, 75.030844
0.900000,1825.925926,2, 79.857730
0.900000,1879.629630,2, 84.848872
0.900000,1933.333333,2, 90.003086
0.900000,1987.037037,2, 95.319205
0.900000,2040.740741,2, 100.796075
0.900000,2094.444444,2, 106.432557
0.900000,2148.148148,2, 112.227526
0.900000,53.703704,3, 14.185977
0.900000,107.407407,3, 12.182249
0.900000,161.111111,3, 10.597074
0.900000,214.814815,3, 9.423431
0.900000,268.518519,3, 8.654496
0.900000,322.222222,3, 8.283636
0.900000,375.925926,3, 8.304404
0.900000,429.629630,3, 8.710528
0.900000,483.333333,3, 9.495907
0.900000,537.037037,3, 10.654602
0.900000,590.740741,3, 12.180835
0.900000,644.444444,3, 14.068978
0.900000,698.148148,3, 16.313547
0.900000,751.851852,3, 18.909204
0.900000,805.555556,3, 21.850741
0.900000,859.259259,3, 25.133087
0.900000,912.962963,3, 28.751293
0.900000,966.666667,3, 32.700534
0.900000,1020.370370,3, 36.976104
0.900000,1074.074074,3, 41.573408
0.900000,1127.777778,3, 46.487964
0.900000,1181.481481,3, 51.715395
0.900000,1235.185185,3, 57.251427
0.900000,1288.888889,3, 63.091886
0.900000,1342.592593,3, 69.232695
0.900000,1396.296296,3, 75.669867
0.900000,1450.000000,3, 82.399509
0.900000,1503.703704,3, 89.417814
0.900000,1557.407407,3, 96.721058
0.900000,1611.111111,3, 104.305603
0.900000,1664.814815,3, 112.167887
0.900000,1718.518519,3, 120.304426
0.900000,1772.222222,3, 128.711812
0.900000,1825.925926,3, 137.386708
0.900000,1879.629630,3, 146.325848
0.900000,1933.333333,3, 155.526035
0.900000,1987.037037,3, 164.984137
0.900000,2040.740741,3, 174.697087
0.900000,2094.444444,3, 184.661881
0.900000,2148.148148,3, 194.875576
0.900000,53.703704,4, 12.848399
0.900000,107.407407,4, 9.850678
0.900000,161.111111,4, 7.599319
0.900000,214.814815,4, 6.072465
0.900000,268.518519,4, 5.249331
0.900000,322.222222,4, 5.110133
0.900000,375.925926,4, 5.636020
0.900000,429.629630,4, 6.809014
0.900000,483.333333,4, 8.611956
0.900000,537.037037,4, 11.028449
0.900000,590.740741,4, 14.042819
0.900000,644.444444,4, 17.640065
0.900000,698.148148,4, 21.805823
0.900000,751.851852,4, 26.526324
0.900000,805.555556,4, 31.788366
0.900000,859.259259,4, 37.579277
0.900000,912.962963,4, 43.886887
0.900000,966.666667,4, 50.699501
0.900000,1020.370370,4, 58.005874
0.900000,1074.074074,4, 65.795183
0.900000,1127.777778,4, 74.057012
0.900000,1181.481481,4, 82.781325
0.900000,1235.185185,4, 91.958449
0.900000,1288.888889,4, 101.579054
0.900000,1342.592593,4, 111.634141
0.900000,1396.296296,4, 122.115020
0.900000,1450.000000,4, 133.013298
0.900000,1503.703704,4, 144.320866
0.900000,1557.407407,4, 156.029882
0.900000,1611.111111,4, 168.132764
0.900000,1664.814815,4, 180.622173
0.900000,1718.518519,4, 193.491006
0.900000,1772.222222,4, 206.732383
0.900000,1825.925926,4, 220.339637
0.900000,1879.629630,4, 234.306308
0.900000,1933.333333,4, 248.626131
0.900000,1987.037037,4, 263.293030
0.900000,2040.740741,4, 278.301107
0.900000,2094.444444,4, 293.644639
0.900000,2148.148148,4, 309.318066
0.900000,53.703704,5, 12.442816
0.900000,107.407407,5, 9.161789
0.900000,161.111111,5, 6.741764
0.900000,214.814815,5, 5.153852
0.900000,268.518519,5, 4.370784
0.900000,322.222222,5, 4.366785
0.900000,375.925926,5, 5.117461
0.900000,429.629630,5, 6.599700
0.900000,483.333333,5, 8.791577
0.900000,537.037037,5, 11.672269
0.900000,590.740741,5, 15.221983
0.900000,644.444444,5, 19.421881
0.900000,698.148148,5, 24.254020
0.900000,751.851852,5, 29.701292
0.900000,805.555556,5, 35.747370
0.900000,859.259259,5, 42.376661
0.900000,912.962963,5, 49.574256
0.900000,966.666667,5, 57.325894
0.900000,1020.370370,5, 65.617920
0.900000,1074.074074,5, 74.437249
0.900000,1127.777778,5, 83.771334
0.900000,1181.481481,5, 93.608137
0.900000,1235.185185,5, 103.936098
0.900000,1288.888889,5, 114.744110
0.900000,1342.592593,5, 126.021494
0.900000,1396.296296,5, 137.757976
0.900000,1450.000000,5, 149.943666
0.900000,1503.703704,5, 162.569039
0.900000,1557.407407,5, 175.624916
0.900000,1611.111111,5, 189.102444
0.900000,1664.814815,5, 202.993083
0.900000,1718.518519,5, 217.288592
0.900000,1772.222222,5, 231.981008
0.900000,1825.925926,5, 247.062641
0.900000,1879.629630,5, 262.526056
0.900000,1933.333333,5, 278.364062
0.900000,1987.037037,5, 294.569701
0.900000,2040.740741,5, 311.136239
0.900000,2094.444444,5, 328.057156
0.900000,2148.148148,5, 345.326132
0.900000,53.703704,6, 12.100375
0.900000,107.407407,6, 8.590191
0.900000,161.111111,6, 6.046296
0.900000,214.814815,6, 4.432523
0.900000,268.518519,6, 3.714955
0.900000,322.222222,6, 3.861742
0.900000,375.925926,6, 4.842922
0.900000,429.629630,6, 6.630269
0.900000,483.333333,6, 9.197159
0.900000,537.037037,6, 12.518439
0.900000,590.740741,6, 16.570320
0.900000,644.444444,6, 21.330273
0.900000,698.148148,6, 26.776938
0.900000,751.851852,6, 32.890040
0.900000,805.555556,6, 39.650313
0.900000,859.259259,6, 47.039433
0.900000,912.962963,6, 55.039952
0.900000,966.666667,6, 63.635242
0.900000,1020.370370,6, 72.809438
0.900000,1074.074074,6, 82.547397
0.900000,1127.777778,6, 92.834645
0.900000,1181.481481,6, 103.657342
0.900000,1235.185185,6, 115.002240
0.900000,1288.888889,6, 126.856649
0.900000,1342.592593,6, 139.208405
0.900000,1396.296296,6, 152.045841
0.900000,1450.000000,6, 165.357755
0.900000,1503.703704,6, 179.133390
0.900000,1557.407407,6, 193.362404
0.900000,1611.111111,6, 208.034851
0.900000,1664.814815,6, 223.141160
0.900000,1718.518519,6, 238.672115
0.900000,1772.222222,6, 254.618835
0.900000,1825.925926,6, 270.972759
0.900000,1879.629630,6, 287.725632
0.900000,1933.333333,6, 304.869484
0.900000,1987.037037,6, 322.396623
0.900000,2040.740741,6, 340.299615
0.900000,2094.444444,6, 358.571280
0.900000,2148.148148,6, 377.204671
0.900000,53.703704,7, 11.016841
0.900000,107.407407,7, 6.913745
0.900000,161.111111,7, 4.225031
0.900000,214.814815,7, 2.876813
0.900000,268.518519,7, 2.801604
0.900000,322.222222,7, 3.937567
0.900000,375.925926,7, 6.227868
0.900000,429.629630,7, 9.620129
0.900000,483.333333,7, 14.065951
0.900000,537.037037,7, 19.520500
0.900000,590.740741,7, 25.942153
0.900000,644.444444,7, 33.292178
0.900000,698.148148,7, 41.534466
0.900000,751.851852,7, 50.635283
0.900000,805.555556,7, 60.563058
0.900000,859.259259,7, 71.288193
0.900000,912.962963,7, 82.782895
0.900000,966.666667,7, 95.021021
0.900000,1020.370370,7, 107.977951
0.900000,1074.074074,7, 121.630457
0.900000,1127.777778,7, 135.956603
0.900000,1181.481481,7, 150.935639
0.900000,1235.185185,7, 166.547920
0.900000,1288.888889,7, 182.774819
0.900000,1342.592593,7, 199.598657
0.900000,1396.296296,7, 217.002638
0.900000,1450.000000,7, 234.970785
0.900000,1503.703704,7, 253.487886
0.900000,1557.407407,7, 272.539446
0.900000,1611.111111,7, 292.111636
0.900000,1664.814815,7, 312.191255
0.900000,1718.518519,7, 332.765687
0.900000,1772.222222,7, 353.822868
0.900000,1825.925926,7, 375.351252
0.900000,1879.629630,7, 397.339779
0.900000,1933.333333,7, 419.777847
0.900000,1987.037037,7, 442.655289
0.900000,2040.740741,7, 465.962341
0.900000,2094.444444,7, 489.689630
0.900000,2148.148148,7, 513.828142
0.900000,53.703704,8, 10.071815
0.900000,107.407407,8, 5.651206
0.900000,161.111111,8, 3.196977
0.900000,214.814815,8, 2.571377
0.900000,268.518519,8, 3.652530
0.900000,322.222222,8, 6.331978
0.900000,375.925926,8, 10.512691
0.900000,429.629630,8, 16.107446
0.900000,483.333333,8, 23.037488
0.900000,537.037037,8, 31.231420
0.900000,590.740741,8, 40.624269
0.900000,644.444444,8, 51.156704
0.900000,698.148148,8, 62.774369
0.900000,751.851852,8, 75.427319
0.900000,805.555556,8, 89.069529
0.900000,859.259259,8, 103.658477
0.900000,912.962963,8, 119.154782
0.900000,966.666667,8, 135.521882
0.900000,1020.370370,8, 152.725764
0.900000,1074.074074,8, 170.734719
0.900000,1127.777778,8, 189.519127
0.900000,1181.481481,8, 209.051269
0.900000,1235.185185,8, 229.305163
0.900000,1288.888889,8, 250.256412
0.900000,1342.592593,8, 271.882070
0.900000,1396.296296,8, 294.160527
0.900000,1450.000000,8, 317.071401
0.900000,1503.703704,8, 340.595441
0.900000,1557.407407,8, 364.714442
0.900000,1611.111111,8, 389.411167
0.900000,1664.814815,8, 414.669275
0.900000,1718.518519,8, 440.473259
0.900000,1772.222222,8, 466.808386
0.900000,1825.925926,8, 493.660643
0.900000,1879.629630,8, 521.016692
0.900000,1933.333333,8, 548.863820
0.900000,1987.037037,8, 577.189904
0.900000,2040.740741,8, 605.983371
0.900000,2094.444444,8, 635.233162
0.900000,2148.148148,8, 664.928705
0.900000,53.703704,9, 9.794041
0.900000,107.407407,9, 5.404759
0.900000,161.111111,9, 3.245414
0.900000,214.814815,9, 3.141174
0.900000,268.518519,9, 4.939664
0.900000,322.222222,9, 8.507109
0.900000,375.925926,9, 13.725295
0.900000,429.629630,9, 20.489140
0.900000,483.333333,9, 28.704731
0.900000,537.037037,9, 38.287725
0.900000,590.740741,9, 49.162032
0.900000,644.444444,9, 61.258724
0.900000,698.148148,9, 74.515120
0.900000,751.851852,9, 88.874021
0.900000,805.555556,9, 104.283057
0.900000,859.259259,9, 120.694136
0.900000,912.962963,9, 138.062964
0.900000,966.666667,9, 156.348640
0.900000,1020.370370,9, 175.513300
0.900000,1074.074074,9, 195.521811
0.900000,1127.777778,9, 216.341501
0.900000,1181.481481,9, 237.941923
0.900000,1235.185185,9, 260.294648
0.900000,1288.888889,9, 283.373084
0.900000,1342.592593,9, 307.152310
0.900000,1396.296296,9, 331.608936
0.900000,1450.000000,9, 356.720973
0.900000,1503.703704,9, 382.467714
0.900000,1557.407407,9, 408.829640
0.900000,1611.111111,9, 435.788318
0.900000,1664.814815,9, 463.326323
0.900000,1718.518519,9, 491.427161
0.900000,1772.222222,9, 520.075201
0.900000,1825.925926,9, 549.255614
0.900000,1879.629630,9, 578.954314
0.900000,1933.333333,9, 609.157911
0.900000,1987.037037,9, 639.853658
0.900000,2040.740741,9, 671.029415
0.900000,2094.444444,9, 702.673605
0.900000,2148.148148,9, 734.775180
0.900000,53.703704,10, 9.736593
0.900000,107.407407,10, 5.442656
0.900000,161.111111,10, 3.506929
0.900000,214.814815,10, 3.734989
0.900000,268.518519,10, 5.958621
0.900000,322.222222,10, 10.031107
0.900000,375.925926,10, 15.823559
0.900000,429.629630,10, 23.222012
0.900000,483.333333,10, 32.125109
0.900000,537.037037,10, 42.442221
0.900000,590.740741,10, 54.091918
0.900000,644.444444,10, 67.000709
0.900000,698.148148,10, 81.101995
0.900000,751.851852,10, 96.335191
0.900000,805.555556,10, 112.644997
0.900000,859.259259,10, 129.980762
0.900000,912.962963,10, 148.295962
0.900000,966.666667,10, 167.547738
0.900000,1020.370370,10, 187.696502
0.900000,1074.074074,10, 208.705600
0.900000,1127.777778,10, 230.541015
0.900000,1181.481481,10, 253.171104
0.900000,1235.185185,10, 276.566377
0.900000,1288.888889,10, 300.699294
0.900000,1342.592593,10, 325.544089
0.900000,1396.296296,10, 351.076616
0.900000,1450.000000,10, 377.274205
0.900000,1503.703704,10, 404.115544
0.900000,1557.407407,10, 431.580562
0.900000,1611.111111,10, 459.650336
0.900000,1664.814815,10, 488.306997
0.900000,1718.518519,10, 517.533650
0.900000,1772.222222,10, 547.314304
0.900000,1825.925926,10, 577.633802
0.900000,1879.629630,10, 608.477765
0.900000,1933.333333,10, 639.832534
0.900000,1987.037037,10, 671.685124
0.900000,2040.740741,10, 704.023176
0.900000,2094.444444,10, 736.834916
0.900000,2148.148148,10, 770.109120
0.900000,53.703704,11, 9.766979
0.900000,107.407407,11, 5.618936
0.900000,161.111111,11, 3.925166
0.900000,214.814815,11, 4.475886
0.900000,268.518519,11, 7.090587
0.900000,322.222222,11, 11.612598
0.900000,375.925926,11, 17.904888
0.900000,429.629630,11, 25.846775
0.900000,483.333333,11, 35.331307
0.900000,537.037037,11, 46.263166
0.900000,590.740741,11, 58.556966
0.900000,644.444444,11, 72.135852
0.900000,698.148148,11, 86.930355
0.900000,751.851852,11, 102.877427
0.900000,805.555556,11, 119.919640
0.900000,859.259259,11, 138.004505
0.900000,912.962963,11, 157.083895
0.900000,966.666667,11, 177.113555
0.900000,1020.370370,11, 198.052674
0.900000,1074.074074,11, 219.863525
0.900000,1127.777778,11, 242.511142
0.900000,1181.481481,11, 265.963050
0.900000,1235.185185,11, 290.189018
0.900000,1288.888889,11, 315.160851
0.900000,1342.592593,11, 340.852201
0.900000,1396.296296,11, 367.238403
0.900000,1450.000000,11, 394.296324
0.900000,1503.703704,11, 422.004240
0.900000,1557.407407,11, 450.341713
0.900000,1611.111111,11, 479.289489
0.900000,1664.814815,11, 508.829402
0.900000,1718.518519,11, 538.944296
0.900000,1772.222222,11, 569.617940
0.900000,1825.925926,11, 600.834966
0.900000,1879.629630,11, 632.580805
0.900000,1933.333333,11, 664.841627
0.900000,1987.037037,11, 697.604295
0.900000,2040.740741,11, 730.856313
0.900000,2094.444444,11, 764.585786
0.900000,2148.148148,11, 798.781380
1.000000,53.703704,2, 19.161383
1.000000,107.407407,2, 17.827564
1.000000,161.111111,2, 16.706966
1.000000,214.814815,2, 15.797739
1.000000,268.518519,2, 15.098064
1.000000,322.222222,2, 14.606146
1.000000,375.925926,2, 14.320217
1.000000,429.629630,2, 14.238535
1.000000,483.333333,2, 14.359381
1.000000,537.037037,2, 14.681064
1.000000,590.740741,2, 15.201915
1.000000,644.444444,2, 15.920288
1.000000,698.148148,2, 16.834562
1.000000,751.851852,2, 17.943137
1.000000,805.555556,2, 19.244436
1.000000,859.259259,2, 20.736905
1.000000,912.962963,2, 22.419010
1.000000,966.666667,2, 24.289237
1.000000,1020.370370,2, 26.346095
1.000000,1074.074074,2, 28.588112
1.000000,1127.777778,2, 31.013835
1.000000,1181.481481,2, 33.621832
1.000000,1235.185185,2, 36.410689
1.000000,1288.888889,2, 39.379011
1.000000,1342.592593,2, 42.525423
1.000000,1396.296296,2, 45.848564
1.000000,1450.000000,2, 49.347095
1.000000,1503.703704,2, 53.019692
1.000000,1557.407407,2, 56.865048
1.000000,1611.111111,2, 60.881875
1.000000,1664.814815,2, 65.068899
1.000000,1718.518519,2, 69.424862
1.000000,1772.222222,2, 73.948525
1.000000,1825.925926,2, 78.638661
1.000000,1879.629630,2, 83.494061
1.000000,1933.333333,2, 88.513529
1.000000,1987.037037,2, 93.695885
1.000000,2040.740741,2, 99.039963
1.000000,2094.444444,2, 104.544613
1.000000,2148.148148,2, 110.208695
1.000000,53.703704,3, 17.957523
1.000000,107.407407,3, 15.636123
1.000000,161.111111,3, 13.738706
1.000000,214.814815,3, 12.258091
1.000000,268.518519,3, 11.187303
1.000000,322.222222,3, 10.519566
1.000000,375.925926,3, 10.248293
1.000000,429.629630,3, 10.367079
1.000000,483.333333,3, 10.869694
1.000000,537.037037,3, 11.750076
1.000000,590.740741,3, 13.002327
1.000000,644.444444,3, 14.620703
1.000000,698.148148,3, 16.599614
1.000000,751.851852,3, 18.933612
1.000000,805.555556,3, 21.617388
1.000000,859.259259,3, 24.645771
1.000000,912.962963,3, 28.013717
1.000000,966.666667,3, 31.716311
1.000000,1020.370370,3, 35.748754
1.000000,1074.074074,3, 40.106369
1.000000,1127.777778,3, 44.784589
1.000000,1181.481481,3, 49.778957
1.000000,1235.185185,3, 55.085123
1.000000,1288.888889,3, 60.698836
1.000000,1342.592593,3, 66.615947
1.000000,1396.296296,3, 72.832400
1.000000,1450.000000,3, 79.344233
1.000000,1503.703704,3, 86.147573
1.000000,1557.407407,3, 93.238635
1.000000,1611.111111,3, 100.613715
1.000000,1664.814815,3, 108.269194
1.000000,1718.518519,3, 116.201530
1.000000,1772.222222,3, 124.407258
1.000000,1825.925926,3, 132.882987
1.000000,1879.629630,3, 141.625398
1.000000,1933.333333,3, 150.631242
1.000000,1987.037037,3, 159.897337
1.000000,2040.740741,3, 169.420570
1.000000,2094.444444,3, 179.197888
1.000000,2148.148148,3, 189.226303
1.000000,53.703704,4, 16.429902
1.000000,107.407407,4, 12.934325
1.000000,161.111111,4, 10.199772
1.000000,214.814815,4, 8.203655
1.000000,268.518519,4, 6.924508
1.000000,322.222222,4, 6.341912
1.000000,375.925926,4, 6.436424
1.000000,429.629630,4, 7.189510
1.000000,483.333333,4, 8.583492
1.000000,537.037037,4, 10.601489
1.000000,590.740741,4, 13.227367
1.000000,644.444444,4, 16.445698
1.000000,698.148148,4, 20.241714
1.000000,751.851852,4, 24.601266
1.000000,805.555556,4, 29.510793
1.000000,859.259259,4, 34.957285
1.000000,912.962963,4, 40.928255
1.000000,966.666667,4, 47.411704
1.000000,1020.370370,4, 54.396101
1.000000,1074.074074,4, 61.870356
1.000000,1127.777778,4, 69.823794
1.000000,1181.481481,4, 78.246136
1.000000,1235.185185,4, 87.127479
1.000000,1288.888889,4, 96.458274
1.000000,1342.592593,4, 106.229313
1.000000,1396.296296,4, 116.431708
1.000000,1450.000000,4, 127.056878
1.000000,1503.703704,4, 138.096532
1.000000,1557.407407,4, 149.542660
1.000000,1611.111111,4, 161.387513
1.000000,1664.814815,4, 173.623598
1.000000,1718.518519,4, 186.243661
1.000000,1772.222222,4, 199.240680
1.000000,1825.925926,4, 212.607852
1.000000,1879.629630,4, 226.338588
1.000000,1933.333333,4, 240.426496
1.000000,1987.037037,4, 254.865380
1.000000,2040.740741,4, 269.649229
1.000000,2094.444444,4, 284.772209
1.000000,2148.148148,4, 300.228655
1.000000,53.703704,5, 15.965046
1.000000,107.407407,5, 12.131175
1.000000,161.111111,5, 9.176888
1.000000,214.814815,5, 7.072241
1.000000,268.518519,5, 5.788989
1.000000,322.222222,5, 5.300457
1.000000,375.925926,5, 5.581421
1.000000,429.629630,5, 6.607994
1.000000,483.333333,5, 8.357537
1.000000,537.037037,5, 10.808562
1.000000,590.740741,5, 13.940654
1.000000,644.444444,5, 17.734401
1.000000,698.148148,5, 22.171317
1.000000,751.851852,5, 27.233792
1.000000,805.555556,5, 32.905026
1.000000,859.259259,5, 39.168984
1.000000,912.962963,5, 46.010342
1.000000,966.666667,5, 53.414448
1.000000,1020.370370,5, 61.367280
1.000000,1074.074074,5, 69.855409
1.000000,1127.777778,5, 78.865963
1.000000,1181.481481,5, 88.386596
1.000000,1235.185185,5, 98.405457
1.000000,1288.888889,5, 108.911166
1.000000,1342.592593,5, 119.892784
1.000000,1396.296296,5, 131.339792
1.000000,1450.000000,5, 143.242068
1.000000,1503.703704,5, 155.589865
1.000000,1557.407407,5, 168.373795
1.000000,1611.111111,5, 181.584806
1.000000,1664.814815,5, 195.214169
1.000000,1718.518519,5, 209.253462
1.000000,1772.222222,5, 223.694552
1.000000,1825.925926,5, 238.529585
1.000000,1879.629630,5, 253.750969
1.000000,1933.333333,5, 269.351366
1.000000,1987.037037,5, 285.323677
1.000000,2040.740741,5, 301.661031
1.000000,2094.444444,5, 318.356779
1.000000,2148.148148,5, 335.404477
1.000000,53.703704,6, 15.571739
1.000000,107.407407,6, 11.462066
1.000000,161.111111,6, 8.341085
1.000000,214.814815,6, 6.171208
1.000000,268.518519,6, 4.917227
1.000000,322.222222,6, 4.546107
1.000000,375.925926,6, 5.026800
1.000000,429.629630,6, 6.330083
1.000000,483.333333,6, 8.428411
1.000000,537.037037,6, 11.295786
1.000000,590.740741,6, 14.907631
1.000000,644.444444,6, 19.240694
1.000000,698.148148,6, 24.272939
1.000000,751.851852,6, 29.983466
1.000000,805.555556,6, 36.352429
1.000000,859.259259,6, 43.360958
1.000000,912.962963,6, 50.991100
1.000000,966.666667,6, 59.225753
1.000000,1020.370370,6, 68.048610
1.000000,1074.074074,6, 77.444113
1.000000,1127.777778,6, 87.397399
1.000000,1181.481481,6, 97.894261
1.000000,1235.185185,6, 108.921109
1.000000,1288.888889,6, 120.464929
1.000000,1342.592593,6, 132.513253
1.000000,1396.296296,6, 145.054125
1.000000,1450.000000,6, 158.076074
1.000000,1503.703704,6, 171.568084
1.000000,1557.407407,6, 185.519572
1.000000,1611.111111,6, 199.920363
1.000000,1664.814815,6, 214.760667
1.000000,1718.518519,6, 230.031062
1.000000,1772.222222,6, 245.722471
1.000000,1825.925926,6, 261.826149
1.000000,1879.629630,6, 278.333662
1.000000,1933.333333,6, 295.236873
1.000000,1987.037037,6, 312.527929
1.000000,2040.740741,6, 330.199246
1.000000,2094.444444,6, 348.243496
1.000000,2148.148148,6, 366.653595
1.000000,53.703704,7, 14.318564
1.000000,107.407407,7, 9.464873
1.000000,161.111111,7, 6.064195
1.000000,214.814815,7, 4.039263
1.000000,268.518519,7, 3.319615
1.000000,322.222222,7, 3.840782
1.000000,375.925926,7, 5.543594
1.000000,429.629630,7, 8.373588
1.000000,483.333333,7, 12.280501
1.000000,537.037037,7, 17.217823
